Inputs,Targets,States1,States2,States3,States4,States5,States6,States7,States8
1.0,0.0,-2.6400397,-2.6401923,-2.6401923,-2.6391242,-2.6400397,-2.6403449,-2.6400397,-2.6403449,-2.6401923,-2.6403449,-2.6401923,-2.6400397,-2.6400397,-2.6400397,-2.639887,-2.6403449,-2.6400397,-2.6401923,-2.6401923,-2.6400397,-2.6400397,-2.6400397,-2.639887,-2.6403449,-2.6403449,-2.6403449,-2.639887,-2.6391242,-2.6400397,-2.6400397,-2.639887,-2.6403449
0.0,1.0,-2.6400397,-2.6401923,-2.6743724,-2.6412604,2.650416,-2.641413,-2.641413,2.6456857,2.655604,2.6751351,2.6493478,-2.1081102,2.6469064,-2.641413,-2.6412604,2.6458383,2.647059,2.6469064,2.6430917,2.6771193,2.6466012,-2.6412604,-2.6411078,2.6456857,2.647059,2.6467538,2.6505685,1.1879911,2.647059,-2.641413,-2.6411078,2.6456857
1.0,1.0,2.6466012,2.647059,-2.66598,-2.6400397,2.6771193,-2.641413,-2.641413,-2.6415656,-2.6412604,-2.6717784,-2.6403449,-2.6400397,-2.639887,-2.6401923,-2.6400397,-2.6403449,-2.6401923,-2.6403449,-2.6401923,-2.6400397,-2.6400397,-2.6400397,-2.6403449,-2.6401923,-2.639887,-2.6401923,-2.6401923,-2.639887,-2.6400397,-2.6400397,-2.639887,-2.6403449
0.0,1.0,-2.6400397,-2.6403449,-2.6743724,-2.6411078,2.6528573,-2.6411078,-2.6415656,2.6456857,2.6551461,2.6746774,2.6467538,-2.6729991,2.6467538,-2.6412604,-2.6412604,2.6453805,2.6466012,2.6466012,2.6420236,2.028153,2.6467538,-2.6411078,-2.6415656,2.645533,2.647059,2.6467538,2.6467538,1.066987,2.6469064,-2.6415656,-2.6411078,2.6458383
0.0,0.0,2.6469064,2.647059,2.6469064,-0.86175346,2.6469064,-2.641413,-2.641413,2.6456857,2.647059,2.647059,2.647059,-2.6025023,2.6466012,-2.6411078,-2.641413,2.645533,2.6467538,2.6469064,2.6466012,-2.6717784,2.6466012,-2.6401923,-2.6412604,2.6453805,2.6466012,2.6466012,2.6466012,-2.6705577,2.6466012,-2.6411078,-2.6415656,2.645533
1.0,1.0,2.6466012,2.648127,-2.6658275,-2.6403449,2.6812391,-2.6412604,-2.6415656,-2.6412604,-2.6411078,-2.6672008,-2.6375983,-2.639887,-2.639887,-2.6400397,-2.639887,-2.6403449,-2.6403449,-2.6400397,-2.6403449,-2.6391242,-2.6403449,-2.639887,-2.639887,-2.6403449,-2.6400397,-2.6401923,-2.6401923,-2.6400397,-2.639887,-2.6400397,-2.639887,-2.6403449
1.0,0.0,-2.639887,-2.6401923,-2.6401923,-2.6400397,-2.639887,-2.6400397,-2.6401923,-2.6401923,-2.6400397,-2.6401923,-2.639887,-2.6389716,-2.6400397,-2.6403449,-2.6403449,-2.6401923,-2.6400397,-2.639887,-2.6403449,-2.6400397,-2.639887,-2.6400397,-2.639887,-2.6403449,-2.6403449,-2.6403449,-2.6403449,-2.6400397,-2.639887,-2.639887,-2.639887,-2.6403449
0.0,1.0,-2.6400397,-2.6401923,-2.6743724,-2.6411078,2.6482797,-2.6412604,-2.6415656,2.6456857,2.6527047,2.6736093,2.6495004,-1.0862136,2.6466012,-2.6415656,-2.6412604,2.6466012,2.647822,2.6467538,2.641871,2.6786451,2.6466012,-2.6403449,-2.6412604,2.6453805,2.6466012,2.6466012,2.6456857,2.6810865,2.6469064,-2.6411078,-2.6412604,2.6456857
1.0,1.0,2.6467538,2.6466012,-2.670863,-2.6403449,2.6723886,-2.6415656,-2.641413,-2.6415656,-2.6412604,-2.6720836,-2.6374457,-2.6400397,-2.639887,-2.6400397,-2.6401923,-2.6401923,-2.639887,-2.6401923,-2.6403449,-2.639887,-2.6403449,-2.6401923,-2.6403449,-2.6401923,-2.639887,-2.6401923,-2.6401923,-2.6400397,-2.6400397,-2.6400397,-2.6401923,-2.6401923
0.0,1.0,-2.6403449,-2.6400397,-2.674525,-2.6411078,2.650416,-2.6412604,-2.641413,2.6458383,2.6531625,2.6749825,2.6505685,-2.109331,2.6469064,-2.641413,-2.641413,2.6456857,2.6479745,2.6466012,2.641871,2.6795607,2.6466012,-2.6411078,-2.6411078,2.6453805,2.6469064,2.6467538,2.6417184,2.6772718,2.6466012,-2.6411078,-2.6411078,2.6456857
0.0,0.0,2.647059,2.6467538,2.6466012,0.5828185,2.6466012,-2.6412604,-2.6411078,2.6458383,2.6479745,2.6466012,2.647059,-1.1493859,2.6469064,-2.641413,-2.6411078,2.6458383,2.647822,2.6469064,2.6421762,-2.3090715,2.6466012,-2.6411078,-2.641413,2.645533,2.6466012,2.6469064,2.6417184,-2.671931,2.6466012,-2.6411078,-2.6411078,2.645533
1.0,1.0,2.6466012,2.6469064,-2.6658275,-2.6403449,2.6800184,-2.641413,-2.6412604,-2.6411078,-2.641413,-2.6679637,-2.6374457,-2.6400397,-2.639887,-2.6400397,-2.639887,-2.6403449,-2.6401923,-2.6403449,-2.6401923,-2.6400397,-2.639887,-2.6400397,-2.6401923,-2.6401923,-2.6403449,-2.6400397,-2.6403449,-2.6389716,-2.6403449,-2.6401923,-2.6403449,-2.6401923
1.0,0.0,-2.639887,-2.6411078,-2.6401923,-2.6400397,-2.639887,-2.6400397,-2.639887,-2.6403449,-2.6401923,-2.6403449,-2.6401923,-2.639887,-2.6400397,-2.6400397,-2.6401923,-2.6401923,-2.6400397,-2.6401923,-2.6401923,-2.6400397,-2.6400397,-2.6400397,-2.639887,-2.6403449,-2.639887,-2.6401923,-2.639887,-2.6400397,-2.639887,-2.6403449,-2.6400397,-2.6403449
